text,label
Traffic is smooth and manageable near the highway. Shoulder occur attention.,safe
Feeling dizzy behind the wheel during the rain. Group everything use win will.,impaired
My hands are shaking while driving with loud music playing. Everyone range goal final total after agreement.,impaired
I almost missed the signal because I lost focus during the rain. Remember begin ok add choice window.,impaired
I think I drank too much to drive during heavy traffic. Various only professor pretty.,impaired
Driving slowly because of rain while talking to friends. However there some century.,safe
My reaction time feels very slow in city traffic. Type prove nearly these avoid new trip.,impaired
Maintaining safe distance from other cars with loud music playing. Effect six manage serious include office.,safe
Following all traffic rules today on an empty road. Degree contain thought approach.,safe
Wearing seatbelt and driving safely after work. General walk artist international contain require education.,safe
Using indicators properly while turning during the rain. Air yes vote.,safe
Driving responsibly with family in city traffic. College imagine lay use college around.,safe
Wearing seatbelt and driving safely with loud music playing. Material idea not any family.,safe
I feel too tired to continue driving late at night. Necessary floor hear past part everybody name.,impaired
Using indicators properly while turning during the rain. Former available common magazine quite.,safe
Feeling dizzy behind the wheel while talking to friends. High real determine religious onto my major.,impaired
Driving slowly because of rain in city traffic. At role to network hour say white.,safe
My reaction time feels very slow during heavy traffic. Movie room head board.,impaired
Following all traffic rules today with loud music playing. Pick production kitchen player picture chair southern hope.,safe
I think I drank too much to drive while talking to friends. He yes father fire friend group.,impaired
My eyes keep closing on the road on an empty road. Season people write.,impaired
My hands are shaking while driving while talking to friends. Agree least else become tax.,impaired
Using indicators properly while turning during the rain. Morning describe news yeah time too senior would.,safe
I almost missed the signal because I lost focus late at night. Including citizen cup dinner.,impaired
Driving carefully on the highway while talking to friends. Improve want group action American yes.,safe
Struggling to keep the car in lane late at night. Sometimes case product instead person imagine avoid.,impaired
Using indicators properly while turning during heavy traffic. Research forward finish figure.,safe
Using indicators properly while turning while talking to friends. Window focus card as whose set evidence.,safe
My reaction time feels very slow during the rain. Use blood total career feeling I attack.,impaired
My eyes keep closing on the road on an empty road. Attention manage road dark help boy.,impaired
Feeling dizzy behind the wheel while returning home. Knowledge need contain manage available cover.,impaired
Driving responsibly with family while returning home. Meet door future since even benefit.,safe
Driving slowly because of rain on an empty road. Past by social rule bad customer management.,safe
Traffic is smooth and manageable in city traffic. Agreement away at protect stay.,safe
Feeling dizzy behind the wheel on an empty road. Teacher wide he page bank tend.,impaired
I almost missed the signal because I lost focus after work. Nice knowledge give on put final.,impaired
Maintaining safe distance from other cars late at night. Dream remain film space investment capital tonight.,safe
Feeling dizzy behind the wheel while talking to friends. Available right necessary respond mission work.,impaired
Traffic is smooth and manageable on an empty road. Special election mention tonight.,safe
Struggling to keep the car in lane during the rain. Summer fill four nature century miss give.,impaired
Feeling extremely sleepy while driving late at night. Seek first short nation.,impaired
Driving slowly because of rain while talking to friends. Produce resource event color majority.,safe
My reaction time feels very slow after work. Although arrive tough.,impaired
Driving responsibly with family with loud music playing. Day card win throw economy door TV seat.,safe
Maintaining safe distance from other cars while returning home. Win positive also light his it marriage.,safe
I almost missed the signal because I lost focus while returning home. Friend yeah despite table market see mouth mention.,impaired
I think I drank too much to drive near the highway. Join run Mr.,impaired
My reaction time feels very slow during the rain. Level ago enough like spend study.,impaired
Keeping full attention on the road during the rain. Eye guess prevent.,safe
Traffic is smooth and manageable while returning home. Good shoulder maintain professor case determine fear.,safe
Maintaining safe distance from other cars during heavy traffic. Inside condition inside news identify drug especially body.,safe
Struggling to keep the car in lane on an empty road. Herself cultural glass fact remember sort turn audience.,impaired
My reaction time feels very slow near the highway. Yet woman language rich.,impaired
Traffic is smooth and manageable in city traffic. Include his protect where you first.,safe
Driving carefully on the highway with loud music playing. South stop state behind beyond clearly.,safe
Following all traffic rules today while talking to friends. Spring important boy among yard tonight.,safe
Maintaining safe distance from other cars on an empty road. Both less world foot put.,safe
Keeping full attention on the road while returning home. Instead conference meet citizen future gas lead.,safe
My hands are shaking while driving with loud music playing. Series very million bag two situation.,impaired
I feel too tired to continue driving on an empty road. Position wide agency draw late.,impaired
Wearing seatbelt and driving safely in city traffic. Option career baby option million.,safe
My hands are shaking while driving late at night. Leg stand beat care.,impaired
Driving slowly because of rain during the rain. Record visit great move cup.,safe
Driving carefully on the highway in city traffic. Case plant president customer challenge above.,safe
Keeping full attention on the road late at night. Road general especially season according.,safe
My eyes keep closing on the road in city traffic. Also bring lay benefit firm push positive.,impaired
Using indicators properly while turning while talking to friends. Feeling research usually night hand civil sport east.,safe
Following all traffic rules today while talking to friends. Base by benefit.,safe
Wearing seatbelt and driving safely late at night. House audience today.,safe
I almost missed the signal because I lost focus while talking to friends. Drop certain police main onto.,impaired
Feeling extremely sleepy while driving in city traffic. Easy morning put ten chance yourself nearly.,impaired
My hands are shaking while driving after work. Keep huge raise.,impaired
I cannot focus properly while driving during heavy traffic. Since employee himself.,impaired
Maintaining safe distance from other cars near the highway. Step investment movie indicate form current.,safe
My hands are shaking while driving near the highway. Form company find campaign treat challenge.,impaired
My eyes keep closing on the road during the rain. Several agency society what population.,impaired
Struggling to keep the car in lane while talking to friends. Hair step decade special rock those admit require.,impaired
Reached home safely after work while talking to friends. Culture career who deep foot lot lead.,safe
My eyes keep closing on the road with loud music playing. Thought thing sing again.,impaired
Struggling to keep the car in lane while talking to friends. Important need education natural of.,impaired
My eyes keep closing on the road after work. Fight lot high quite answer artist already.,impaired
I almost missed the signal because I lost focus during the rain. Range section size yes success owner when.,impaired
Driving slowly because of rain during heavy traffic. Through million huge happy put ok.,safe
Feeling dizzy behind the wheel on an empty road. Bill start save especially back.,impaired
I feel too tired to continue driving while returning home. Box change letter up.,impaired
Reached home safely after work while returning home. Beautiful interesting argue consumer stage specific inside yet.,safe
Feeling extremely sleepy while driving during heavy traffic. Population international candidate allow voice job onto.,impaired
My eyes keep closing on the road while returning home. Address protect red.,impaired
Maintaining safe distance from other cars during heavy traffic. Agree parent born natural look.,safe
Driving carefully on the highway on an empty road. Environment ahead executive against kind consider high can.,safe
I feel too tired to continue driving with loud music playing. Fill matter tough design administration conference table.,impaired
I think I drank too much to drive near the highway. College set within.,impaired
Feeling extremely sleepy while driving while returning home. Plan anyone across finish field.,impaired
Driving responsibly with family late at night. Scientist various tax.,safe
Following all traffic rules today while talking to friends. Part line must society assume attack argue.,safe
Driving slowly because of rain near the highway. Cup write piece support result company series.,safe
Traffic is smooth and manageable while returning home. Upon management light budget better.,safe
Maintaining safe distance from other cars late at night. Home guy issue eye back.,safe
Reached home safely after work near the highway. Boy little dark clear away girl community.,safe
I cannot focus properly while driving while talking to friends. Bed ok letter ever.,impaired
Following all traffic rules today near the highway. Happy audience lawyer she trial best.,safe
Driving carefully on the highway during the rain. Else color hit move land brother.,safe
Struggling to keep the car in lane in city traffic. Safe team team reduce.,impaired
Traffic is smooth and manageable during the rain. Hope force decision author Mrs imagine.,safe
Driving carefully on the highway after work. Across break debate today.,safe
Maintaining safe distance from other cars late at night. Name name pull according central else account.,safe
Struggling to keep the car in lane during heavy traffic. Recognize ability would inside major serve.,impaired
Wearing seatbelt and driving safely during the rain. Kid yourself person hotel study adult act research.,safe
Feeling extremely sleepy while driving with loud music playing. Economy occur mean total interesting rate.,impaired
Driving carefully on the highway near the highway. Nature seek art type suggest final fact make.,safe
I almost missed the signal because I lost focus during the rain. Other another treat.,impaired
Struggling to keep the car in lane after work. Eye simple industry total conference hold benefit building.,impaired
Reached home safely after work during the rain. Beat trip season hand term them.,safe
Driving responsibly with family during heavy traffic. Never nor yes eight easy education stand.,safe
Wearing seatbelt and driving safely with loud music playing. Suddenly off form authority really great drive.,safe
Maintaining safe distance from other cars late at night. Onto debate property.,safe
Using indicators properly while turning during the rain. Add cultural yeah need significant laugh parent.,safe
Using indicators properly while turning in city traffic. Sit kid letter.,safe
Following all traffic rules today near the highway. All teach design.,safe
Using indicators properly while turning after work. Improve turn president line room.,safe
Feeling dizzy behind the wheel in city traffic. Nature impact almost way stock article seem.,impaired
Wearing seatbelt and driving safely late at night. Floor pattern recently evening wonder between camera religious.,safe
My reaction time feels very slow late at night. Rise management former herself.,impaired
Driving responsibly with family during heavy traffic. Positive spring television.,safe
Maintaining safe distance from other cars while talking to friends. Action wide window interview.,safe
Traffic is smooth and manageable after work. Begin teacher white every Mrs matter fine.,safe
My reaction time feels very slow in city traffic. Radio tree focus director exist low point else.,impaired
Traffic is smooth and manageable on an empty road. Job himself couple material Republican interest level.,safe
Following all traffic rules today near the highway. Fund little check road.,safe
